#,T,I,T,L,E
K,E,Y
V,A,L,U,E
S,W,M,H
d_lubusz,moravian,,Lubuš
d_lubusz,polish,,Lubusz
d_lubusz,pommeranian,,Lubusz
d_lubusz,russian,,Lubusz
d_lubusz,serbian,,Lubusz
c_lubusz,PROV430,,Lubusz
c_lubusz,c_lubusz,,
c_lubusz,c_lubusz_adj,,Lubuszian
c_lubusz,bohemian,,Lubuš
c_lubusz,bosnian,,Lubusz
c_lubusz,bulgarian,,Lubusz
c_lubusz,croatian,,Lubusz
c_lubusz,danish,,Lebus
c_lubusz,german,,Lebus
c_lubusz,karantanci,,Lubusz
c_lubusz,moravian,,Lubuš
c_lubusz,norse,,Lebus
c_lubusz,norwegian,,Lebus
c_lubusz,polish,,Lubusz
c_lubusz,pommeranian,,Lubusz
c_lubusz,russian,,Lubusz
c_lubusz,serbian,,Lubusz
c_lubusz,swedish,,Lebus
b_frankfurtoder,b_frankfurtoder,,Zliwitz
b_frankfurtoder,b_frankfurtoder_adj,,
b_frankfurtoder,bohemian,,Zlivec
b_frankfurtoder,bosnian,,Zliwitz
b_frankfurtoder,bulgarian,,Zliwitz
b_frankfurtoder,croatian,,Zliwitz
b_frankfurtoder,german,,Frankfurt an der Oder
b_frankfurtoder,karantanci,,Zliwitz
b_frankfurtoder,moravian,,Zlivec
b_frankfurtoder,polish,,Zliviecz
b_frankfurtoder,pommeranian,,Zliwitz
b_frankfurtoder,russian,,Zliwitz
b_frankfurtoder,serbian,,Zliwitz
b_kostrzyn,b_kostrzyn,,Cozsterine
b_kostrzyn,b_kostrzyn_adj,,
b_kostrzyn,bohemian,,Kostrzín
b_kostrzyn,bosnian,,Cozsterine
b_kostrzyn,bulgarian,,Cozsterine
b_kostrzyn,croatian,,Cozsterine
b_kostrzyn,german,,Küstrin
b_kostrzyn,karantanci,,Cozsterine
b_kostrzyn,moravian,,Kostrzín
b_kostrzyn,polish,,Cozsterine
b_kostrzyn,pommeranian,,Cozsterine
b_kostrzyn,russian,,Cozsterine
b_kostrzyn,serbian,,Cozsterine
b_krosnoodrzanskie,b_krosnoodrzanskie,,Crosno
b_krosnoodrzanskie,b_krosnoodrzanskie_adj,,
b_krosnoodrzanskie,bohemian,,Krosno
b_krosnoodrzanskie,bosnian,,Crosno
b_krosnoodrzanskie,bulgarian,,Crosno
b_krosnoodrzanskie,croatian,,Crosno
b_krosnoodrzanskie,german,,Crossen
b_krosnoodrzanskie,karantanci,,Crosno
b_krosnoodrzanskie,moravian,,Krosno
b_krosnoodrzanskie,polish,,Krosno
b_krosnoodrzanskie,pommeranian,,Krosno
b_krosnoodrzanskie,russian,,Crosno
b_krosnoodrzanskie,serbian,,Crosno
b_lubusz,b_lubusz,,Lubusz
b_lubusz,b_lubusz_adj,,
b_lubusz,bohemian,,Lubuš
b_lubusz,bosnian,,Lubusz
b_lubusz,bulgarian,,Lubusz
b_lubusz,croatian,,Lubusz
b_lubusz,danish,,Lebus
b_lubusz,german,,Lebus
b_lubusz,karantanci,,Lubusz
b_lubusz,moravian,,Lubuš
b_lubusz,norse,,Lebus
b_lubusz,norwegian,,Lebus
b_lubusz,polish,,Lubusz
b_lubusz,pommeranian,,Lubusz
b_lubusz,russian,,Lubusz
b_lubusz,serbian,,Lubusz
b_lubusz,swedish,,Lebus
c_neumark,PROV1303,,Neumark
c_neumark,c_neumark,,
c_neumark,c_neumark_adj,,Cedynia
c_neumark,bohemian,,Cedyne
c_neumark,bosnian,,Cedynia
c_neumark,bulgarian,,Cedynia
c_neumark,croatian,,Cedynia
c_neumark,karantanci,,Cedynia
c_neumark,moravian,,Cedynia
c_neumark,polish,,Cedynia
c_neumark,pommeranian,,Cediniô
c_neumark,russian,,Cedynye
c_neumark,serbian,,Cedynia
b_reetz,b_reetz,,Reetz
b_reetz,b_reetz_adj,,
b_reetz,bohemian,,Recz
b_reetz,bosnian,,Recz
b_reetz,bulgarian,,Recz
b_reetz,croatian,,Recz
b_reetz,german,,Reetz
b_reetz,karantanci,,Recz
b_reetz,moravian,,Recz
b_reetz,polish,,Recz
b_reetz,pommeranian,,Kietz
b_reetz,russian,,Recz
b_reetz,serbian,,Recz
b_soldin,b_soldin,,Soldin
b_soldin,b_soldin_adj,,
b_soldin,bohemian,,Mysliborz
b_soldin,bosnian,,Myslibórz
b_soldin,bulgarian,,Myslibórz
b_soldin,croatian,,Myslibórz
b_soldin,german,,Soldin
b_soldin,karantanci,,Myslibórz
b_soldin,moravian,,Mysliborz
b_soldin,polish,,Myslibórz
b_soldin,pommeranian,,Zôldzëno
b_soldin,russian,,Myslibórz
b_soldin,serbian,,Myslibórz
b_konigsbergneumark,b_konigsbergneumark,,Königsberg
b_konigsbergneumark,b_konigsbergneumark_adj,,
b_konigsbergneumark,bohemian,,Chojna
b_konigsbergneumark,bosnian,,Chojna
b_konigsbergneumark,bulgarian,,Chojna
b_konigsbergneumark,croatian,,Chojna
b_konigsbergneumark,german,,Königsberg
b_konigsbergneumark,karantanci,,Chojna
b_konigsbergneumark,moravian,,Chojna
b_konigsbergneumark,polish,,Chojna
b_konigsbergneumark,pommeranian,,Kùnzberch
b_konigsbergneumark,russian,,Chojna
b_konigsbergneumark,serbian,,Chojna
b_zehden,b_zehden,,Zehden
b_zehden,b_zehden_adj,,
b_zehden,bohemian,,Cedyne
b_zehden,bosnian,,Cedynia
b_zehden,bulgarian,,Cedynia
b_zehden,croatian,,Cedynia
b_zehden,german,,Zehden
b_zehden,karantanci,,Cedynia
b_zehden,moravian,,Cedynia
b_zehden,polish,,Cedynia
b_zehden,pommeranian,,Cediniô
b_zehden,russian,,Cedynye
b_zehden,serbian,,Cedynia
d_pommerania,d_pommerania,,Pomerania
d_pommerania,d_pommerania_adj,,Pomeranian
d_pommerania,anglonorse,,Pommern
d_pommerania,aragonese,,Pomerania
d_pommerania,arpitan,,Poméranie
d_pommerania,basque,,Pomerania
d_pommerania,bohemian,,Pomorzí
d_pommerania,bosnian,,Pomorze
d_pommerania,breton,,Pomerania
d_pommerania,bulgarian,,Pomorze
d_pommerania,catalan,,Pomerània
d_pommerania,croatian,,Pomorze
d_pommerania,danish,,Pommern
d_pommerania,english,,Pomerania
d_pommerania,finnish,,Pommeri
d_pommerania,frankish,,Poméranie
d_pommerania,galician,,Pomerania
d_pommerania,german,,Pommern
d_pommerania,gothic,,Pommern
d_pommerania,icelandic,,Pommern
d_pommerania,karantanci,,Pomorze
d_pommerania,komi,,Pommeri
d_pommerania,lappish,,Pommeri
d_pommerania,leonese,,Pomerania
d_pommerania,lettigallish,,Pomeranija
d_pommerania,lithuanian,,Pomeranija
d_pommerania,livonian,,Pommeri
d_pommerania,moravian,,Pomorzí
d_pommerania,norman,,Poméranie
d_pommerania,norse,,Pommern
d_pommerania,norsegaelic,,Pommern
d_pommerania,norwegian,,Pommern
d_pommerania,occitan,,Pomerània
d_pommerania,polish,,Pomorze
d_pommerania,pommeranian,,Pòmòrsko
d_pommerania,portuguese,,Pomerania
d_pommerania,prussian,,Pomeranija
d_pommerania,russian,,Pomorze
d_pommerania,saxon,,Pommern
d_pommerania,serbian,,Pomorze
d_pommerania,swedish,,Pommern
d_pommerania,ugricbaltic,,Pommeri
c_stettin,PROV366,,Stettin
c_stettin,c_stettin,,
c_stettin,c_stettin_adj,,Stettiner
c_stettin,bohemian,,Štetín
c_stettin,bosnian,,Szczecin
c_stettin,bulgarian,,Szczecin
c_stettin,croatian,,Szczecin
c_stettin,karantanci,,Szczecin
c_stettin,moravian,,Štetín
c_stettin,polish,,Szczecin
c_stettin,pommeranian,,Szczëtno
c_stettin,russian,,Szczecin
c_stettin,serbian,,Szczecin
b_kammin,b_kammin,,Cammin
b_kammin,b_kammin_adj,,
b_kammin,bohemian,,Kamien
b_kammin,bosnian,,Kamien
b_kammin,bulgarian,,Kamien
b_kammin,croatian,,Kamien
b_kammin,karantanci,,Kamien
b_kammin,moravian,,Kamien
b_kammin,polish,,Kamien
b_kammin,pommeranian,,Kamién
b_kammin,russian,,Kamien
b_kammin,serbian,,Kamien
b_naugard,b_naugard,,Naugard
b_naugard,b_naugard_adj,,
b_naugard,bohemian,,Novohrad
b_naugard,bosnian,,Nowogard
b_naugard,bulgarian,,Nowogard
b_naugard,croatian,,Nowogard
b_naugard,karantanci,,Nowogard
b_naugard,moravian,,Novohrad
b_naugard,polish,,Nowogard
b_naugard,pommeranian,,Nogart
b_naugard,russian,,Nowogard
b_naugard,serbian,,Nowogard
b_stargardpommern,b_stargardpommern,,Stargard
b_stargardpommern,b_stargardpommern_adj,,
b_stargardpommern,bohemian,,Starograd
b_stargardpommern,bosnian,,Starogród
b_stargardpommern,bulgarian,,Starogród
b_stargardpommern,croatian,,Starogród
b_stargardpommern,karantanci,,Starogród
b_stargardpommern,moravian,,Starograd
b_stargardpommern,polish,,Starogród
b_stargardpommern,pommeranian,,Stôrgard
b_stargardpommern,russian,,Starogród
b_stargardpommern,serbian,,Starogród
b_stettin,b_stettin,,Stettin
b_stettin,b_stettin_adj,,
b_stettin,bohemian,,Štetín
b_stettin,bosnian,,Szczecin
b_stettin,bulgarian,,Szczecin
b_stettin,croatian,,Szczecin
b_stettin,karantanci,,Szczecin
b_stettin,moravian,,Štetín
b_stettin,polish,,Szczecin
b_stettin,pommeranian,,Szczëtno
b_stettin,russian,,Szczecin
b_stettin,serbian,,Szczecin
b_dabie,b_dabie,,Damn
b_dabie,b_dabie_adj,,
b_dabie,anglonorse,,Dam
b_dabie,bohemian,,Dabie
b_dabie,bosnian,,Dabie
b_dabie,bulgarian,,Dabie
b_dabie,croatian,,Dabie
b_dabie,danish,,Dam
b_dabie,gothic,,Dam
b_dabie,karantanci,,Dabie
b_dabie,moravian,,Dabie
b_dabie,norsegaelic,,Dam
b_dabie,norwegian,,Dam
b_dabie,polish,,Dabie
b_dabie,pommeranian,,Dambe
b_dabie,russian,,Dabie
b_dabie,serbian,,Dabie
b_dabie,swedish,,Dam
c_szvuine,PROV1267,,Swine
c_szvuine,c_szvuine,,
c_szvuine,c_szvuine_adj,,Szvuine
c_szvuine,anglonorse,,Jómsborg
c_szvuine,bohemian,,Švuine
c_szvuine,bosnian,,Szvuine
c_szvuine,bulgarian,,Szvuine
c_szvuine,croatian,,Szvuine
c_szvuine,danish,,Jómsburgh
c_szvuine,gothic,,Jómsborg
c_szvuine,icelandic,,Jómsborg
c_szvuine,karantanci,,Szvuine
c_szvuine,moravian,,Švuine
c_szvuine,norse,,Jómsborg
c_szvuine,norsegaelic,,Jómsborg
c_szvuine,norwegian,,Jómsborg
c_szvuine,polish,,Szvuine
c_szvuine,pommeranian,,Szvuine
c_szvuine,russian,,Szvuine
c_szvuine,serbian,,Szvuine
c_szvuine,swedish,,Jómsborg
b_usedom,b_usedom,,Usedom
b_usedom,b_usedom_adj,,
b_usedom,bohemian,,Uznam
b_usedom,bosnian,,Uznam
b_usedom,bulgarian,,Uznam
b_usedom,croatian,,Uznam
b_usedom,karantanci,,Uznam
b_usedom,moravian,,Uznam
b_usedom,polish,,Uznam
b_usedom,pommeranian,,Ùznôm
b_usedom,russian,,Uznam
b_usedom,serbian,,Uznam
b_wolin,b_wolin,,Wollin
b_wolin,b_wolin_adj,,
b_wolin,andalusian_arabic,,Weltaba
b_wolin,bedouin_arabic,,Weltaba
b_wolin,bohemian,,Volin
b_wolin,bosnian,,Wolyn
b_wolin,bulgarian,,Wolyn
b_wolin,croatian,,Wolyn
b_wolin,egyptian_arabic,,Weltaba
b_wolin,karantanci,,Wolyn
b_wolin,levantine_arabic,,Weltaba
b_wolin,maghreb_arabic,,Weltaba
b_wolin,masmuda,,Weltaba
b_wolin,moravian,,Volin
b_wolin,polish,,Wolyn
b_wolin,pommeranian,,Wòlin
b_wolin,russian,,Wolyn
b_wolin,sanhaja,,Weltaba
b_wolin,serbian,,Wolyn
b_wolin,sicilian_arabic,,Weltaba
b_wolin,tagelmust,,Weltaba
b_wolin,tuareg,,Weltaba
b_wolin,zanata,,Weltaba
b_szvuinecastle,b_szvuinecastle,,Swine
b_szvuinecastle,b_szvuinecastle_adj,,
b_szvuinecastle,anglonorse,,Jómsborg
b_szvuinecastle,bohemian,,Švuine
b_szvuinecastle,bosnian,,Szvuine
b_szvuinecastle,bulgarian,,Szvuine
b_szvuinecastle,croatian,,Szvuine
b_szvuinecastle,danish,,Jómsburgh
b_szvuinecastle,gothic,,Jómsborg
b_szvuinecastle,icelandic,,Jómsborg
b_szvuinecastle,karantanci,,Szvuine
b_szvuinecastle,moravian,,Švuine
b_szvuinecastle,norse,,Jómsborg
b_szvuinecastle,norsegaelic,,Jómsborg
b_szvuinecastle,norwegian,,Jómsborg
b_szvuinecastle,polish,,Szvuine
b_szvuinecastle,pommeranian,,Szvuine
b_szvuinecastle,russian,,Szvuine
b_szvuinecastle,serbian,,Szvuine
b_szvuinecastle,swedish,,Jómsborg
c_wolgast,PROV308,,Gützkow
c_wolgast,c_wolgast,,
c_wolgast,c_wolgast_adj,,Wolgastian
c_wolgast,anglonorse,,Waløgost
c_wolgast,bohemian,,Volgast
c_wolgast,bosnian,,Wologoszcz
c_wolgast,bulgarian,,Wologoszcz
c_wolgast,croatian,,Wologoszcz
c_wolgast,danish,,Waløgost
c_wolgast,gothic,,Waløgost
c_wolgast,icelandic,,Waløgost
c_wolgast,karantanci,,Wologoszcz
c_wolgast,moravian,,Volhast
c_wolgast,norse,,Waløgost
c_wolgast,norsegaelic,,Waløgost
c_wolgast,norwegian,,Waløgost
c_wolgast,polish,,Wologoszcz
c_wolgast,pommeranian,,Hologost
c_wolgast,russian,,Wologoszcz
c_wolgast,serbian,,Wologoszcz
c_wolgast,swedish,,Waløgost
b_stolpemonestary,b_stolpemonestary,,Stolpe
b_stolpemonestary,b_stolpemonestary_adj,,
b_stolpemonestary,bohemian,,Slupy
b_stolpemonestary,bosnian,,Slupie
b_stolpemonestary,bulgarian,,Slupie
b_stolpemonestary,croatian,,Slupie
b_stolpemonestary,karantanci,,Slupie
b_stolpemonestary,moravian,,Slupy
b_stolpemonestary,polish,,Slupie
b_stolpemonestary,pommeranian,,Slupie
b_stolpemonestary,russian,,Slupie
b_stolpemonestary,serbian,,Slupie
b_gutzkow,b_gutzkow,,Gützkow
b_gutzkow,b_gutzkow_adj,,
b_gutzkow,bohemian,,Chockov
b_gutzkow,bosnian,,Chocków
b_gutzkow,bulgarian,,Chocków
b_gutzkow,croatian,,Chocków
b_gutzkow,karantanci,,Chocków
b_gutzkow,moravian,,Chockov
b_gutzkow,polish,,Chocków
b_gutzkow,pommeranian,,Gotzekowe
b_gutzkow,russian,,Chocków
b_gutzkow,serbian,,Chocków
b_loitzwolgast,b_loitzwolgast,,Lozitz
b_loitzwolgast,b_loitzwolgast_adj,,
b_loitzwolgast,bohemian,,Losice
b_loitzwolgast,bosnian,,Losice
b_loitzwolgast,bulgarian,,Losice
b_loitzwolgast,croatian,,Losice
b_loitzwolgast,karantanci,,Losice
b_loitzwolgast,moravian,,Losice
b_loitzwolgast,polish,,Losice
b_loitzwolgast,pommeranian,,Losice
b_loitzwolgast,russian,,Losice
b_loitzwolgast,serbian,,Losice
b_groswin,b_groswin,,Groswin
b_groswin,b_groswin_adj,,
b_groswin,anglonorse,,Grosum
b_groswin,bohemian,,Grozswina
b_groswin,bosnian,,Grozswina
b_groswin,bulgarian,,Grozswina
b_groswin,croatian,,Grozswina
b_groswin,danish,,Grotzuina
b_groswin,gothic,,Grotzuina
b_groswin,icelandic,,Grosum
b_groswin,karantanci,,Grozswina
b_groswin,low_saxon,,Brotwin
b_groswin,moravian,,Grozswina
b_groswin,norse,,Grosum
b_groswin,norsegaelic,,Grosum
b_groswin,norwegian,,Grotzuina
b_groswin,polish,,Grozswina
b_groswin,pommeranian,,Grozswina
b_groswin,russian,,Grozswina
b_groswin,serbian,,Grozswina
b_groswin,swedish,,Grotzuina
b_wolgast,b_wolgast,,Wolgast
b_wolgast,b_wolgast_adj,,
b_wolgast,anglonorse,,Waløgost
b_wolgast,bohemian,,Volgast
b_wolgast,bosnian,,Wologoszcz
b_wolgast,bulgarian,,Wologoszcz
b_wolgast,croatian,,Wologoszcz
b_wolgast,danish,,Waløgost
b_wolgast,gothic,,Waløgost
b_wolgast,icelandic,,Waløgost
b_wolgast,karantanci,,Wologoszcz
b_wolgast,moravian,,Volgast
b_wolgast,norse,,Waløgost
b_wolgast,norsegaelic,,Waløgost
b_wolgast,norwegian,,Waløgost
b_wolgast,polish,,Wologoszcz
b_wolgast,pommeranian,,Hologost
b_wolgast,russian,,Wologoszcz
b_wolgast,serbian,,Wologoszcz
b_wolgast,swedish,,Waløgost
c_belgard,PROV1313,,Belgard
c_belgard,c_belgard,,
c_belgard,c_belgard_adj,,Belgard
c_belgard,bohemian,,Belehrad
c_belgard,bosnian,,Biologard
c_belgard,bulgarian,,Biologard
c_belgard,croatian,,Biologard
c_belgard,karantanci,,Biologard
c_belgard,moravian,,Bielehrad
c_belgard,polish,,Bialogard
c_belgard,pommeranian,,Biologard
c_belgard,russian,,Biologard
c_belgard,serbian,,Biologard
b_belgard,b_belgard,,Belgard
b_belgard,b_belgard_adj,,
b_belgard,bohemian,,Belehrad
b_belgard,bosnian,,Biologard
b_belgard,bulgarian,,Biologard
b_belgard,croatian,,Biologard
b_belgard,karantanci,,Biologard
b_belgard,moravian,,Bielehrad
b_belgard,polish,,Bialogard
b_belgard,pommeranian,,Biologard
b_belgard,russian,,Biologard
b_belgard,serbian,,Biologard
b_kozalin,b_kozalin,,Cöstin
b_kozalin,b_kozalin_adj,,
b_kozalin,bohemian,,Košalin
b_kozalin,bosnian,,Koszalin
b_kozalin,bulgarian,,Koszalin
b_kozalin,croatian,,Koszalin
b_kozalin,karantanci,,Koszalin
b_kozalin,moravian,,Košalin
b_kozalin,polish,,Koszalin
b_kozalin,pommeranian,,Koszalëno
b_kozalin,russian,,Koszalin
b_kozalin,serbian,,Koszalin
b_tempelburg,b_tempelburg,,Tempelburg
b_tempelburg,b_tempelburg_adj,,
b_tempelburg,anglonorse,,Hegriborg
b_tempelburg,bohemian,,Czaplinek
b_tempelburg,bosnian,,Czaplinek
b_tempelburg,bulgarian,,Czaplinek
b_tempelburg,croatian,,Czaplinek
b_tempelburg,danish,,Heireburgh
b_tempelburg,gothic,,Hegriborg
b_tempelburg,icelandic,,Hegriborg
b_tempelburg,karantanci,,Czaplinek
b_tempelburg,moravian,,Czaplinek
b_tempelburg,norse,,Hegriborg
b_tempelburg,norsegaelic,,Hegriborg
b_tempelburg,norwegian,,Hegriborg
b_tempelburg,polish,,Czaplinek
b_tempelburg,pommeranian,,Czaplinok
b_tempelburg,russian,,Czaplinek
b_tempelburg,serbian,,Czaplinek
b_tempelburg,swedish,,Hegriborg
b_colberg,b_colberg,,Colberg
b_colberg,b_colberg_adj,,
b_colberg,bohemian,,Kolobrzeh
b_colberg,bosnian,,Kolbrzeg
b_colberg,bulgarian,,Kolbrzeg
b_colberg,croatian,,Kolbrzeg
b_colberg,karantanci,,Kolbrzeg
b_colberg,moravian,,Kolbrzeh
b_colberg,polish,,Kolobrzeg
b_colberg,pommeranian,,Kolbrzeg
b_colberg,russian,,Kolbrzeg
b_colberg,serbian,,Kolbrzeg
c_slupsk,PROV367,,Schlawe-Stolp
c_slupsk,c_slupsk,,
c_slupsk,c_slupsk_adj,,Slupskian
c_slupsk,bohemian,,Slupsk-Slavno
c_slupsk,bosnian,,Slupsk-Slawno
c_slupsk,bulgarian,,Slupsk-Slawno
c_slupsk,croatian,,Slupsk-Slawno
c_slupsk,karantanci,,Slupsk-Slawno
c_slupsk,moravian,,Slupsk-Slavno
c_slupsk,polish,,Slupsk-Slawno
c_slupsk,pommeranian,,Slëpsk-Slowno
c_slupsk,russian,,Slupsk-Slawno
c_slupsk,serbian,,Slupsk-Slawno
b_slawno,b_slawno,,Schlawe
b_slawno,b_slawno_adj,,
b_slawno,bohemian,,Slavno
b_slawno,bosnian,,Slawno
b_slawno,bulgarian,,Slawno
b_slawno,croatian,,Slawno
b_slawno,karantanci,,Slawno
b_slawno,moravian,,Slavno
b_slawno,polish,,Slawno
b_slawno,pommeranian,,Slowno
b_slawno,russian,,Slawno
b_slawno,serbian,,Slawno
b_slupsk,b_slupsk,,Stolp
b_slupsk,b_slupsk_adj,,
b_slupsk,bohemian,,Slupsk
b_slupsk,bosnian,,Slupsk
b_slupsk,bulgarian,,Slupsk
b_slupsk,croatian,,Slupsk
b_slupsk,karantanci,,Slupsk
b_slupsk,moravian,,Slupsk
b_slupsk,polish,,Slupsk
b_slupsk,pommeranian,,Slëpsk
b_slupsk,russian,,Slupsk
b_slupsk,serbian,,Slupsk
b_darlowo,b_darlowo,,Rügenwalde
b_darlowo,b_darlowo_adj,,
b_darlowo,bohemian,,Darlovo
b_darlowo,bosnian,,Darlowo
b_darlowo,bulgarian,,Darlowo
b_darlowo,croatian,,Darlowo
b_darlowo,karantanci,,Darlowo
b_darlowo,moravian,,Darlovo
b_darlowo,polish,,Darlowo
b_darlowo,pommeranian,,Dirlow
b_darlowo,russian,,Darlowo
b_darlowo,serbian,,Darlowo
d_rugen,d_rugen,,Rügen
d_rugen,d_rugen_adj,,Rügish
d_rugen,anglonorse,,Rygen
d_rugen,bohemian,,Rujána
d_rugen,d_rugen_adj_bohemian,,Ruján
d_rugen,bosnian,,Rugia
d_rugen,d_rugen_adj_bosnian,,Rugish
d_rugen,bulgarian,,Rugia
d_rugen,d_rugen_adj_bulgarian,,Rugish
d_rugen,croatian,,Rugia
d_rugen,d_rugen_adj_croatian,,Rugish
d_rugen,danish,,Rygen
d_rugen,gothic,,Rygen
d_rugen,icelandic,,Rygen
d_rugen,karantanci,,Rugia
d_rugen,d_rugen_adj_karantanci,,Rugish
d_rugen,moravian,,Rujána
d_rugen,d_rugen_adj_moravian,,Ruján
d_rugen,norse,,Rygen
d_rugen,norsegaelic,,Rygen
d_rugen,d_rugen_adj_north_germanic,,Rygian
d_rugen,norwegian,,Rygen
d_rugen,polish,,Rugia
d_rugen,d_rugen_adj_polish,,Ruján
d_rugen,pommeranian,,Rana
d_rugen,d_rugen_adj_pommeranian,,Ranan
d_rugen,russian,,Rugye
d_rugen,d_rugen_adj_russian,,Rugish
d_rugen,serbian,,Rugia
d_rugen,swedish,,Rygen
c_rugen,PROV304,,Rügen
c_rugen,c_rugen,,
c_rugen,c_rugen_adj,,Rügenian
c_rugen,anglonorse,,Rygen
c_rugen,bohemian,,Rujána
c_rugen,bosnian,,Rugia
c_rugen,bulgarian,,Rugia
c_rugen,croatian,,Rugia
c_rugen,danish,,Rygen
c_rugen,gothic,,Rygen
c_rugen,icelandic,,Rygen
c_rugen,karantanci,,Rugia
c_rugen,moravian,,Rujána
c_rugen,norse,,Rygen
c_rugen,norsegaelic,,Rygen
c_rugen,norwegian,,Rygen
c_rugen,polish,,Rugia
c_rugen,pommeranian,,Rana
c_rugen,russian,,Rugye
c_rugen,serbian,,Rugia
c_rugen,swedish,,Rygen
b_putbus,b_putbus,,Putbus
b_putbus,b_putbus_adj,,
b_putbus,bohemian,,Podborz
b_putbus,bosnian,,Podbórz
b_putbus,bulgarian,,Podbórz
b_putbus,croatian,,Podbórz
b_putbus,karantanci,,Podbórz
b_putbus,moravian,,Podborz
b_putbus,polish,,Podbórz
b_putbus,pommeranian,,Podbórz
b_putbus,russian,,Podbórz
b_putbus,serbian,,Podbórz
b_rugard,b_rugard,,Rujanenburg
b_rugard,b_rugard_adj,,
b_rugard,anglonorse,,Rujanenborg
b_rugard,bohemian,,Rugard
b_rugard,bosnian,,Rugard
b_rugard,bulgarian,,Rugard
b_rugard,croatian,,Rugard
b_rugard,danish,,Rujanenburgh
b_rugard,gothic,,Rujanenborg
b_rugard,icelandic,,Rujanenborg
b_rugard,karantanci,,Rugard
b_rugard,moravian,,Rugard
b_rugard,norse,,Rujanenborg
b_rugard,norsegaelic,,Rujanenborg
b_rugard,norwegian,,Rujanenborg
b_rugard,polish,,Rugard
b_rugard,pommeranian,,Rugard
b_rugard,russian,,Rugard
b_rugard,serbian,,Rugard
b_rugard,swedish,,Rujanenborg
b_arkona,b_arkona,,Arkona
b_arkona,b_arkona_adj,,
b_charenza,b_charenza,,Karenz
b_charenza,b_charenza_adj,,
b_charenza,anglonorse,,Charenz
b_charenza,bohemian,,Korenice
b_charenza,bosnian,,Korenitza
b_charenza,bulgarian,,Korenitza
b_charenza,croatian,,Korenitza
b_charenza,danish,,Charenz
b_charenza,gothic,,Charenz
b_charenza,icelandic,,Charenz
b_charenza,karantanci,,Korenitza
b_charenza,moravian,,Korenice
b_charenza,norse,,Charenz
b_charenza,norsegaelic,,Charenz
b_charenza,norwegian,,Charenz
b_charenza,polish,,Korenitza
b_charenza,pommeranian,,Korenitza
b_charenza,russian,,Korenitza
b_charenza,serbian,,Korenitza
b_charenza,swedish,,Charenz
c_barth,PROV1505,,Barth
c_barth,c_barth,,
c_barth,c_barth_adj,,Barthish
c_barth,bohemian,,Bardo
c_barth,bosnian,,Bardo
c_barth,bulgarian,,Bardo
c_barth,croatian,,Bardo
c_barth,karantanci,,Bardo
c_barth,moravian,,Bardo
c_barth,polish,,Bardo
c_barth,pommeranian,,Bardo
c_barth,russian,,Bardo
c_barth,serbian,,Bardo
b_eldenaabbey,b_eldenaabbey,,Hilda
b_eldenaabbey,b_eldenaabbey_adj,,
b_eldenaabbey,anglonorse,,Eldena
b_eldenaabbey,bohemian,,Eldena
b_eldenaabbey,bosnian,,Eldena
b_eldenaabbey,bulgarian,,Eldena
b_eldenaabbey,croatian,,Eldena
b_eldenaabbey,danish,,Eldena
b_eldenaabbey,gothic,,Eldena
b_eldenaabbey,icelandic,,Eldena
b_eldenaabbey,karantanci,,Eldena
b_eldenaabbey,moravian,,Eldena
b_eldenaabbey,norse,,Eldena
b_eldenaabbey,norsegaelic,,Eldena
b_eldenaabbey,norwegian,,Eldena
b_eldenaabbey,polish,,Eldena
b_eldenaabbey,pommeranian,,Eldena
b_eldenaabbey,russian,,Eldena
b_eldenaabbey,serbian,,Eldena
b_eldenaabbey,swedish,,Eldena
b_barth,b_barth,,Barth
b_barth,b_barth_adj,,
b_barth,bohemian,,Bardo
b_barth,bosnian,,Bardo
b_barth,bulgarian,,Bardo
b_barth,croatian,,Bardo
b_barth,karantanci,,Bardo
b_barth,moravian,,Bardo
b_barth,polish,,Bardo
b_barth,pommeranian,,Bardo
b_barth,russian,,Bardo
b_barth,serbian,,Bardo
b_stralsund,b_stralsund,,Stralsund
b_stralsund,b_stralsund_adj,,
b_stralsund,bohemian,,Štrela
b_stralsund,bosnian,,Sztrela
b_stralsund,bulgarian,,Sztrela
b_stralsund,croatian,,Sztrela
b_stralsund,karantanci,,Sztrela
b_stralsund,moravian,,Støela
b_stralsund,polish,,Sztrela
b_stralsund,pommeranian,,Stralow
b_stralsund,russian,,Sztrela
b_stralsund,serbian,,Sztrela
d_brandenburg,d_brandenburg,,Nordmark
d_brandenburg,d_brandenburg_adj,,Nordmärkisch
d_brandenburg,bohemian,,Braniborz
d_brandenburg,bosnian,,Brenna
d_brandenburg,bulgarian,,Brenna
d_brandenburg,croatian,,Brenna
d_brandenburg,karantanci,,Brenna
d_brandenburg,moravian,,Braniborz
d_brandenburg,polish,,Branibór
d_brandenburg,pommeranian,,Brennaburg
d_brandenburg,d_brandenburg_adj_pommeranian,,Brennaburgian
d_brandenburg,russian,,Brenna
d_brandenburg,serbian,,Brenna
d_brandenburg,foa,,MARGRAVE_FOA
d_brandenburg,title,,MARGRAVE
d_brandenburg,title_female,,MARGRAVINE
d_brandenburg,title_prefix,,MARGRAVE_OF
c_brandenburg,PROV365,,Brandenburg
c_brandenburg,c_brandenburg,,
c_brandenburg,c_brandenburg_adj,,Brandenburgische
