#,T,I,T,L,E
K,E,Y
V,A,L,U,E
S,W,M,H
c_veria,c_veria_adj_turkmen,,Karaferyan
b_servia,b_servia,,Servia
b_servia,b_servia_adj,,
b_servia,oghuz,,Serfiçe
b_servia,pecheneg,,Serfiçe
b_servia,turkish,,Serfiçe
b_servia,turkmen,,Serfiçe
b_veria,b_veria,,Berroia
b_veria,b_veria_adj,,
b_veria,bulgarian,,Ber
b_veria,oghuz,,Karaferye
b_veria,pecheneg,,Karaferye
b_veria,serbian,,Ber
b_veria,turkish,,Karaferye
b_veria,turkmen,,Karaferye
b_kitros,b_kitros,,Kitros
b_kitros,b_kitros_adj,,
b_kitros,oghuz,,Citroz
b_kitros,pecheneg,,Citroz
b_kitros,turkish,,Citroz
b_kitros,turkmen,,Citroz
d_neopatras,d_neopatras,,Megále Vlachía
d_neopatras,d_neopatras_adj,,Vlachian
d_neopatras,catalan,,Neopatria
d_neopatras,central_italian,,Neopatras
d_neopatras,d_neopatras_adj_central_italian,,Neopatrian
d_neopatras,corsican,,Neopatras
d_neopatras,d_neopatras_adj_corsican,,Neopatrian
d_neopatras,dalmatian,,Neopatras
d_neopatras,d_neopatras_adj_dalmatian,,Neopatrian
d_neopatras,frankish,,Neopatrie
d_neopatras,d_neopatras_adj_frankish,,Neopatrian
d_neopatras,italian,,Neopatras
d_neopatras,d_neopatras_adj_italian,,Neopatrian
d_neopatras,ligurian,,Neopatras
d_neopatras,d_neopatras_adj_ligurian,,Neopatrian
d_neopatras,neapolitan,,Neopatras
d_neopatras,d_neopatras_adj_neapolitan,,Neopatrian
d_neopatras,norman,,Neopatrie
d_neopatras,d_neopatras_adj_norman,,Neopatrian
d_neopatras,oghuz,,Tesalya
d_neopatras,d_neopatras_adj_oghuz,,Tesalyan
d_neopatras,pecheneg,,Tesalya
d_neopatras,sardinian,,Neopatras
d_neopatras,d_neopatras_adj_sardinian,,Neopatrian
d_neopatras,sicilian,,Neopatras
d_neopatras,d_neopatras_adj_sicilian,,Neopatrian
d_neopatras,southern_italian,,Neopatras
d_neopatras,d_neopatras_adj_southern_italian,,Neopatrian
d_neopatras,turkish,,Tesalya
d_neopatras,d_neopatras_adj_turkish,,Tesalyan
d_neopatras,turkmen,,Tesalya
d_neopatras,d_neopatras_adj_turkmen,,Tesalyan
d_neopatras,tuscan,,Neopatras
d_neopatras,d_neopatras_adj_tuscan,,Neopatrian
d_neopatras,venetian,,Neopatras
d_neopatras,d_neopatras_adj_venetian,,Neopatrian
c_thessalia,PROV489,,Thessalía
c_thessalia,c_thessalia,,
c_thessalia,c_thessalia_adj,,Thessalian
c_thessalia,catalan,,Tessália
c_thessalia,c_thessalia_adj_catalan,,Tessálian
c_thessalia,central_italian,,Tessaglia
c_thessalia,c_thessalia_adj_central_italian,,Tessaglian
c_thessalia,corsican,,Tessaglia
c_thessalia,c_thessalia_adj_corsican,,Tessaglian
c_thessalia,dalmatian,,Tessaglia
c_thessalia,c_thessalia_adj_dalmatian,,Tessaglian
c_thessalia,frankish,,Thessalie
c_thessalia,c_thessalia_adj_frankish,,Thessalian
c_thessalia,italian,,Tessaglia
c_thessalia,c_thessalia_adj_italian,,Tessaglian
c_thessalia,ligurian,,Tessaglia
c_thessalia,c_thessalia_adj_ligurian,,Tessaglian
c_thessalia,neapolitan,,Tessaglia
c_thessalia,c_thessalia_adj_neapolitan,,Tessaglian
c_thessalia,norman,,Thessalie
c_thessalia,c_thessalia_adj_norman,,Thessalian
c_thessalia,oghuz,,Tesalya
c_thessalia,c_thessalia_adj_oghuz,,Tesalyan
c_thessalia,pecheneg,,Tesalya
c_thessalia,sardinian,,Tessaglia
c_thessalia,c_thessalia_adj_sardinian,,Tessaglian
c_thessalia,sicilian,,Tessaglia
c_thessalia,c_thessalia_adj_sicilian,,Tessaglian
c_thessalia,southern_italian,,Tessaglia
c_thessalia,c_thessalia_adj_southern_italian,,Tessaglian
c_thessalia,turkish,,Tesalya
c_thessalia,c_thessalia_adj_turkish,,Tesalyan
c_thessalia,turkmen,,Tesalya
c_thessalia,c_thessalia_adj_turkmen,,Tesalyan
c_thessalia,tuscan,,Tessaglia
c_thessalia,c_thessalia_adj_tuscan,,Tessaglian
c_thessalia,venetian,,Tessaglia
c_thessalia,c_thessalia_adj_venetian,,Tessaglian
b_larissa,b_larissa,,Larissa
b_larissa,b_larissa_adj,,
b_larissa,oghuz,,Yenisehir i-Fenari
b_larissa,pecheneg,,Yenisehir i-Fenari
b_larissa,turkish,,Yenisehir i-Fenari
b_larissa,turkmen,,Yenisehir i-Fenari
b_elasson,b_elasson,,Elasson
b_elasson,b_elasson_adj,,
b_elasson,oghuz,,Alasonya
b_elasson,pecheneg,,Alasonya
b_elasson,turkish,,Alasonya
b_elasson,turkmen,,Alasonya
b_platamon,b_platamon,,Platamon
b_platamon,b_platamon_adj,,
b_platamon,oghuz,,Platamona
b_platamon,pecheneg,,Platamona
b_platamon,turkish,,Platamona
b_platamon,turkmen,,Platamona
b_domenikon,b_domenikon,,Domenikon
b_domenikon,b_domenikon_adj,,
c_demetrias,PROV488,,Demetrias
c_demetrias,c_demetrias,,
c_demetrias,c_demetrias_adj,,Demetrian
c_demetrias,central_italian,,Dimitrias
c_demetrias,c_demetrias_adj_central_italian,,Dimitrian
c_demetrias,corsican,,Dimitrias
c_demetrias,c_demetrias_adj_corsican,,Dimitrian
c_demetrias,dalmatian,,Dimitrias
c_demetrias,c_demetrias_adj_dalmatian,,Dimitrian
c_demetrias,frankish,,Mitre
c_demetrias,c_demetrias_adj_frankish,,Mitrian
c_demetrias,italian,,Dimitrias
c_demetrias,c_demetrias_adj_italian,,Dimitrian
c_demetrias,ligurian,,Dimitrias
c_demetrias,c_demetrias_adj_ligurian,,Dimitrian
c_demetrias,neapolitan,,Dimitrias
c_demetrias,c_demetrias_adj_neapolitan,,Dimitrian
c_demetrias,norman,,Mitre
c_demetrias,c_demetrias_adj_norman,,Mitrian
c_demetrias,oghuz,,Golos
c_demetrias,c_demetrias_adj_oghuz,,Golosian
c_demetrias,pecheneg,,Golos
c_demetrias,sardinian,,Dimitrias
c_demetrias,c_demetrias_adj_sardinian,,Dimitrian
c_demetrias,sicilian,,Dimitrias
c_demetrias,c_demetrias_adj_sicilian,,Dimitrian
c_demetrias,southern_italian,,Dimitrias
c_demetrias,c_demetrias_adj_southern_italian,,Dimitrian
c_demetrias,turkish,,Golos
c_demetrias,c_demetrias_adj_turkish,,Golosian
c_demetrias,turkmen,,Golos
c_demetrias,c_demetrias_adj_turkmen,,Golosian
c_demetrias,tuscan,,Dimitrias
c_demetrias,c_demetrias_adj_tuscan,,Dimitrian
c_demetrias,venetian,,Dimitrias
c_demetrias,c_demetrias_adj_venetian,,Dimitrian
b_demetrias,b_demetrias,,Demetrias
b_demetrias,b_demetrias_adj,,
b_demetrias,central_italian,,Dimitrias
b_demetrias,corsican,,Dimitrias
b_demetrias,dalmatian,,Dimitrias
b_demetrias,frankish,,Mitre
b_demetrias,italian,,Dimitrias
b_demetrias,ligurian,,Dimitrias
b_demetrias,neapolitan,,Dimitrias
b_demetrias,norman,,Mitre
b_demetrias,oghuz,,Golos
b_demetrias,pecheneg,,Golos
b_demetrias,sardinian,,Dimitrias
b_demetrias,sicilian,,Dimitrias
b_demetrias,southern_italian,,Dimitrias
b_demetrias,turkish,,Golos
b_demetrias,turkmen,,Golos
b_demetrias,tuscan,,Dimitrias
b_demetrias,venetian,,Dimitrias
b_halmyros,b_halmyros,,Halmyros
b_halmyros,b_halmyros_adj,,
b_halmyros,central_italian,,Almiró
b_halmyros,corsican,,Almiró
b_halmyros,dalmatian,,Almiró
b_halmyros,frankish,,L'Amiro
b_halmyros,italian,,Almiró
b_halmyros,ligurian,,Almiró
b_halmyros,neapolitan,,Almiró
b_halmyros,norman,,L'Amiro
b_halmyros,oghuz,,Ermiye
b_halmyros,pecheneg,,Ermiye
b_halmyros,sardinian,,Almiró
b_halmyros,sicilian,,Almiró
b_halmyros,southern_italian,,Almiró
b_halmyros,turkish,,Ermiye
b_halmyros,turkmen,,Ermiye
b_halmyros,tuscan,,Almiró
b_halmyros,venetian,,Almiró
b_velestino,b_velestino,,Velestinon
b_velestino,b_velestino_adj,,
b_velestino,oghuz,,Velestin
b_velestino,pecheneg,,Velestin
b_velestino,turkish,,Velestin
b_velestino,turkmen,,Velestin
c_upper_wallachia,PROV1528,,Megále Vlachia
c_upper_wallachia,c_upper_wallachia,,
c_upper_wallachia,c_upper_wallachia_adj,,Vlachian
c_upper_wallachia,oghuz,,Tirhala
c_upper_wallachia,c_upper_wallachia_adj_oghuz,,Tirhalian
c_upper_wallachia,pecheneg,,Tirhala
c_upper_wallachia,serbian,,Megalovlahija
c_upper_wallachia,turkish,,Tirhala
c_upper_wallachia,c_upper_wallachia_adj_turkish,,Tirhalian
c_upper_wallachia,turkmen,,Tirhala
c_upper_wallachia,c_upper_wallachia_adj_turkmen,,Tirhalian
b_kalabaka,b_kalabaka,,Stagoi
b_kalabaka,b_kalabaka_adj,,
b_kalabaka,oghuz,,Kalabaka
b_kalabaka,pecheneg,,Kalabaka
b_kalabaka,turkish,,Kalabaka
b_kalabaka,turkmen,,Kalabaka
b_trikala,b_trikala,,Trikala
b_trikala,b_trikala_adj,,
b_trikala,oghuz,,Tirhala
b_trikala,pecheneg,,Tirhala
b_trikala,turkish,,Tirhala
b_trikala,turkmen,,Tirhala
b_grevena,b_grevena,,Grevená
b_grevena,b_grevena_adj,,
b_grevena,bulgarian,,Grebena
b_grevena,oghuz,,Gerebena
b_grevena,pecheneg,,Gerebena
b_grevena,romanian,,Grebini
b_grevena,turkish,,Gerebena
b_grevena,turkmen,,Gerebena
b_porta,b_porta,,Porta
b_porta,b_porta_adj,,
c_neopatras,PROV1224,,Neai Patrai
c_neopatras,c_neopatras,,
c_neopatras,c_neopatras_adj,,Neopatrian
c_neopatras,catalan,,Neopatria
c_neopatras,c_neopatras_adj_catalan,,Neopatrian
c_neopatras,central_italian,,Neopatras
c_neopatras,c_neopatras_adj_central_italian,,Neopatrian
c_neopatras,corsican,,Neopatras
c_neopatras,c_neopatras_adj_corsican,,Neopatrian
c_neopatras,dalmatian,,Neopatras
c_neopatras,c_neopatras_adj_dalmatian,,Neopatrian
c_neopatras,frankish,,Neopatrie
c_neopatras,c_neopatras_adj_frankish,,Neopatrian
c_neopatras,italian,,Neopatras
c_neopatras,c_neopatras_adj_italian,,Neopatrian
c_neopatras,ligurian,,Neopatras
c_neopatras,c_neopatras_adj_ligurian,,Neopatrian
c_neopatras,neapolitan,,Neopatras
c_neopatras,c_neopatras_adj_neapolitan,,Neopatrian
c_neopatras,norman,,Neopatrie
c_neopatras,c_neopatras_adj_norman,,Neopatrian
c_neopatras,oghuz,,Patracik
c_neopatras,c_neopatras_adj_oghuz,,Patracikian
c_neopatras,pecheneg,,Patracik
c_neopatras,sardinian,,Neopatras
c_neopatras,c_neopatras_adj_sardinian,,Neopatrian
c_neopatras,sicilian,,Neopatras
c_neopatras,c_neopatras_adj_sicilian,,Neopatrian
c_neopatras,southern_italian,,Neopatras
c_neopatras,c_neopatras_adj_southern_italian,,Neopatrian
c_neopatras,turkish,,Patracik
c_neopatras,c_neopatras_adj_turkish,,Patracikian
c_neopatras,turkmen,,Patracik
c_neopatras,c_neopatras_adj_turkmen,,Patracikian
c_neopatras,tuscan,,Neopatras
c_neopatras,c_neopatras_adj_tuscan,,Neopatrian
c_neopatras,venetian,,Neopatras
c_neopatras,c_neopatras_adj_venetian,,Neopatrian
b_zetounion,b_zetounion,,Zetounion
b_zetounion,b_zetounion_adj,,
b_zetounion,central_italian,,Citó
b_zetounion,corsican,,Citó
b_zetounion,dalmatian,,Citó
b_zetounion,frankish,,Girton
b_zetounion,italian,,Citó
b_zetounion,ligurian,,Citó
b_zetounion,neapolitan,,Citó
b_zetounion,norman,,Girton
b_zetounion,oghuz,,Izdin
b_zetounion,pecheneg,,Izdin
b_zetounion,sardinian,,Citó
b_zetounion,sicilian,,Citó
b_zetounion,southern_italian,,Citó
b_zetounion,turkish,,Izdin
b_zetounion,turkmen,,Izdin
b_zetounion,tuscan,,Citó
b_zetounion,venetian,,Citó
b_pharsalos,b_pharsalos,,Pharsalos
b_pharsalos,b_pharsalos_adj,,
b_pharsalos,frankish,,Ferselle
b_pharsalos,norman,,Ferselle
b_pharsalos,oghuz,,Catalca
b_pharsalos,pecheneg,,Catalca
b_pharsalos,turkish,,Catalca
b_pharsalos,turkmen,,Catalca
b_neopatras,b_neopatras,,Neai Patrai
b_neopatras,b_neopatras_adj,,
b_neopatras,catalan,,La Pátria
b_neopatras,central_italian,,La Pátria
b_neopatras,corsican,,La Pátria
b_neopatras,dalmatian,,La Pátria
b_neopatras,frankish,,La Patre
b_neopatras,italian,,La Pátria
b_neopatras,ligurian,,La Pátria
b_neopatras,neapolitan,,La Pátria
b_neopatras,norman,,La Patre
b_neopatras,oghuz,,Patracik
b_neopatras,pecheneg,,Patracik
b_neopatras,sardinian,,La Pátria
b_neopatras,sicilian,,La Pátria
b_neopatras,southern_italian,,La Pátria
b_neopatras,turkish,,Patracik
b_neopatras,turkmen,,Patracik
b_neopatras,tuscan,,La Pátria
b_neopatras,venetian,,La Pátria
b_domokos,b_domokos,,Domokos
b_domokos,b_domokos_adj,,
b_domokos,central_italian,,Domaco
b_domokos,corsican,,Domaco
b_domokos,dalmatian,,Domaco
b_domokos,frankish,,Donchie
b_domokos,italian,,Domaco
b_domokos,ligurian,,Domaco
b_domokos,neapolitan,,Domaco
b_domokos,norman,,Donchie
b_domokos,oghuz,,Dömeke
b_domokos,pecheneg,,Dömeke
b_domokos,sardinian,,Domaco
b_domokos,sicilian,,Domaco
b_domokos,southern_italian,,Domaco
b_domokos,turkish,,Dömeke
b_domokos,turkmen,,Dömeke
b_domokos,tuscan,,Domaco
b_domokos,venetian,,Domaco
k_epirus,k_epirus,,Epeiros
k_epirus,k_epirus_adj,,Epirote
k_epirus,arpitan,,Épire
k_epirus,central_italian,,Epirus
k_epirus,corsican,,Epirus
k_epirus,dalmatian,,Epirus
k_epirus,frankish,,Épire
k_epirus,italian,,Epirus
k_epirus,ligurian,,Epirus
k_epirus,neapolitan,,Epirus
k_epirus,norman,,Épire
k_epirus,sardinian,,Epirus
k_epirus,sicilian,,Epirus
k_epirus,southern_italian,,Epirus
k_epirus,tuscan,,Epirus
k_epirus,venetian,,Epirus
d_dyrrachion,d_dyrrachion,,Dyrráchiou
d_dyrrachion,d_dyrrachion_adj,,Dyrrachian
d_dyrrachion,arberian,,Durrës
d_dyrrachion,d_dyrrachion_adj_arberian,,Dürresian
d_dyrrachion,bulgarian,,Drac
d_dyrrachion,central_italian,,Durazzo
d_dyrrachion,d_dyrrachion_adj_central_italian,,Durazzian
d_dyrrachion,corsican,,Durazzo
d_dyrrachion,d_dyrrachion_adj_corsican,,Durazzian
d_dyrrachion,dalmatian,,Durazzo
d_dyrrachion,d_dyrrachion_adj_dalmatian,,Durazzian
d_dyrrachion,italian,,Durazzo
d_dyrrachion,d_dyrrachion_adj_italian,,Durazzian
d_dyrrachion,ligurian,,Durazzo
d_dyrrachion,d_dyrrachion_adj_ligurian,,Durazzian
d_dyrrachion,neapolitan,,Durazzo
d_dyrrachion,d_dyrrachion_adj_neapolitan,,Durazzian
d_dyrrachion,oghuz,,Diraç
d_dyrrachion,d_dyrrachion_adj_oghuz,,Diraçan
d_dyrrachion,pecheneg,,Diraç
d_dyrrachion,sardinian,,Durazzo
d_dyrrachion,d_dyrrachion_adj_sardinian,,Durazzian
d_dyrrachion,serbian,,Drac
d_dyrrachion,sicilian,,Durazzu
d_dyrrachion,d_dyrrachion_adj_sicilian,,Durazzian
d_dyrrachion,southern_italian,,Durazzo
d_dyrrachion,d_dyrrachion_adj_southern_italian,,Durazzian
d_dyrrachion,turkish,,Diraç
d_dyrrachion,d_dyrrachion_adj_turkish,,Diraçan
d_dyrrachion,turkmen,,Diraç
d_dyrrachion,d_dyrrachion_adj_turkmen,,Diraçan
d_dyrrachion,tuscan,,Durazzo
d_dyrrachion,d_dyrrachion_adj_tuscan,,Durazzian
d_dyrrachion,venetian,,Durazo
d_dyrrachion,d_dyrrachion_adj_venetian,,Durazzian
c_dyrrachion,PROV470,,Dyrrakhiou
c_dyrrachion,c_dyrrachion,,
c_dyrrachion,c_dyrrachion_adj,,Dyrrachian
c_dyrrachion,arberian,,Durrës
c_dyrrachion,c_dyrrachion_adj_arberian,,Dürresian
c_dyrrachion,bulgarian,,Drac
c_dyrrachion,c_dyrrachion_adj_bulgarian,,Dracian
c_dyrrachion,central_italian,,Durazzo
c_dyrrachion,c_dyrrachion_adj_central_italian,,Durazzian
c_dyrrachion,corsican,,Durazzo
c_dyrrachion,c_dyrrachion_adj_corsican,,Durazzian
c_dyrrachion,dalmatian,,Durazzo
c_dyrrachion,c_dyrrachion_adj_dalmatian,,Durazzian
c_dyrrachion,italian,,Durazzo
c_dyrrachion,c_dyrrachion_adj_italian,,Durazzian
c_dyrrachion,ligurian,,Durazzo
c_dyrrachion,c_dyrrachion_adj_ligurian,,Durazzian
c_dyrrachion,neapolitan,,Durazzo
c_dyrrachion,c_dyrrachion_adj_neapolitan,,Durazzian
c_dyrrachion,oghuz,,Diraç
c_dyrrachion,c_dyrrachion_adj_oghuz,,Diraçi
c_dyrrachion,pecheneg,,Diraç
c_dyrrachion,sardinian,,Durazzo
c_dyrrachion,c_dyrrachion_adj_sardinian,,Durazzian
c_dyrrachion,serbian,,Drac
c_dyrrachion,c_dyrrachion_adj_serbian,,Dracian
c_dyrrachion,sicilian,,Durazzu
c_dyrrachion,c_dyrrachion_adj_sicilian,,Durazzian
c_dyrrachion,southern_italian,,Durazzo
c_dyrrachion,c_dyrrachion_adj_southern_italian,,Durazzian
c_dyrrachion,turkish,,Diraç
c_dyrrachion,c_dyrrachion_adj_turkish,,Diraçi
c_dyrrachion,turkmen,,Diraç
c_dyrrachion,c_dyrrachion_adj_turkmen,,Diraçi
c_dyrrachion,tuscan,,Durazzo
c_dyrrachion,c_dyrrachion_adj_tuscan,,Durazzian
c_dyrrachion,venetian,,Durazo
c_dyrrachion,c_dyrrachion_adj_venetian,,Durazzian
b_durazzo,b_durazzo,,Dyrrakhion
b_durazzo,b_durazzo_adj,,
b_durazzo,arberian,,Durrës
b_durazzo,bulgarian,,Drac
b_durazzo,central_italian,,Durazzo
b_durazzo,corsican,,Durazzo
b_durazzo,dalmatian,,Durazzo
b_durazzo,italian,,Durazzo
b_durazzo,ligurian,,Durazzo
b_durazzo,neapolitan,,Durazzo
b_durazzo,oghuz,,Diraç
b_durazzo,pecheneg,,Diraç
b_durazzo,sardinian,,Durazzo
b_durazzo,serbian,,Drac
b_durazzo,sicilian,,Durazzu
b_durazzo,southern_italian,,Durazzo
b_durazzo,turkish,,Diraç
b_durazzo,turkmen,,Diraç
b_durazzo,tuscan,,Durazzo
b_durazzo,venetian,,Durazo
b_lezhe,b_lezhe,,Lissòs
b_lezhe,b_lezhe_adj,,
b_lezhe,alan,,Lissòs
b_lezhe,arberian,,Lezhë
b_lezhe,armenian,,Lissòs
b_lezhe,bosnian,,Lješ
b_lezhe,bulgarian,,Lješ
b_lezhe,central_italian,,Alessio
b_lezhe,corsican,,Alessio
b_lezhe,croatian,,Lješ
b_lezhe,dalmatian,,Alessio
b_lezhe,georgian,,Lissòs
b_lezhe,greek,,Lissòs
b_lezhe,italian,,Alessio
b_lezhe,langobardisch,,Alessio
b_lezhe,ligurian,,Alessio
b_lezhe,neapolitan,,Alessio
b_lezhe,roman,,Lissus
b_lezhe,sardinian,,Alessio
b_lezhe,serbian,,Lješ
b_lezhe,sicilian,,Alessio
b_lezhe,southern_italian,,Alessio
b_lezhe,turkish,,Les
b_lezhe,tuscan,,Alessio
b_lezhe,venetian,,Alessio
b_chounavia,b_chounavia,,Chounavia
b_chounavia,b_chounavia_adj,,
b_chounavia,arberian,,Thumanë
b_spinarizza,b_spinarizza,,Spinarizza
b_spinarizza,b_spinarizza_adj,,
c_arbanon,PROV1011,,Arbër
c_arbanon,c_arbanon,,
c_arbanon,c_arbanon_adj,,Arbanian
c_arbanon,arberian,,Arbër
c_arbanon,c_arbanon_adj_arberian,,Arbërian
c_arbanon,greek,,Arbanon
c_arbanon,oghuz,,Arvanid
c_arbanon,c_arbanon_adj_oghuz,,Arvanidian
c_arbanon,pecheneg,,Arvanid
c_arbanon,turkish,,Arvanid
c_arbanon,c_arbanon_adj_turkish,,Arvanidian
c_arbanon,turkmen,,Arvanid
c_arbanon,c_arbanon_adj_turkmen,,Arvanidian
b_kruje,b_kruje,,Kroia
b_kruje,b_kruje_adj,,
b_kruje,arberian,,Krujë
b_kruje,central_italian,,Croia
b_kruje,corsican,,Croia
b_kruje,dalmatian,,Croia
b_kruje,italian,,Croia
b_kruje,ligurian,,Croia
b_kruje,neapolitan,,Croia
b_kruje,oghuz,,Akçahisar
b_kruje,pecheneg,,Akçahisar
b_kruje,sicilian,,Croia
b_kruje,southern_italian,,Croia
b_kruje,turkish,,Akçahisar
b_kruje,turkmen,,Akçahisar
b_kruje,tuscan,,Croia
b_kruje,venetian,,Croia
b_berat,b_berat,,Bellegrada
b_berat,b_berat_adj,,
b_berat,arberian,,Berat
b_berat,bulgarian,,Beligrad
b_berat,central_italian,,Belgrad di Romania
b_berat,corsican,,Belgrad di Romania
b_berat,dalmatian,,Belgrad di Romania
b_berat,italian,,Belgrad di Romania
b_berat,ligurian,,Belgrad di Romania
b_berat,neapolitan,,Belgrad di Romania
b_berat,oghuz,,Belgrad-i Arnavud
b_berat,pecheneg,,Belgrad-i Arnavud
b_berat,serbian,,Beligrad
b_berat,sicilian,,Belgrad di Romania
b_berat,southern_italian,,Belgrad di Romania
b_berat,turkish,,Belgrad-i Arnavud
b_berat,turkmen,,Belgrad-i Arnavud
b_berat,tuscan,,Belgrad di Romania
b_berat,venetian,,Belgrad di Romania
b_petrela,b_petrela,,Petrela
b_petrela,b_petrela_adj,,
b_petrela,arberian,,Petrelë
b_hiskampis,b_hiskampis,,Hiskampis
b_hiskampis,b_hiskampis_adj,,
b_hiskampis,arberian,,Elbasan
b_hiskampis,oghuz,,Ilbasan
b_hiskampis,pecheneg,,Ilbasan
b_hiskampis,turkish,,Ilbasan
b_hiskampis,turkmen,,Ilbasan
c_valona,PROV1013,,Aulona
c_valona,c_valona,,
c_valona,c_valona_adj,,Valonian
c_valona,arberian,,Vlorë
c_valona,c_valona_adj_arberian,,Vlorësian
c_valona,central_italian,,Valona
c_valona,c_valona_adj_central_italian,,Valonian
c_valona,corsican,,Valona
c_valona,c_valona_adj_corsican,,Valonian
c_valona,dalmatian,,Valona
c_valona,c_valona_adj_dalmatian,,Valonian
c_valona,c_valona_adj_greek,,Aulonian
c_valona,italian,,Valona
c_valona,c_valona_adj_italian,,Valonian
c_valona,ligurian,,Valona
c_valona,c_valona_adj_ligurian,,Valonian
c_valona,neapolitan,,Valona
c_valona,c_valona_adj_neapolitan,,Valonian
c_valona,oghuz,,Avlonya
c_valona,c_valona_adj_oghuz,,Avlonyan
c_valona,pecheneg,,Avlonya
c_valona,c_valona_adj_sardinian,,Valonian
c_valona,sicilian,,Valona
c_valona,c_valona_adj_sicilian,,Valonian
c_valona,southern_italian,,Valona
c_valona,c_valona_adj_southern_italian,,Valonian
c_valona,turkish,,Avlonya
c_valona,c_valona_adj_turkish,,Avlonyan
c_valona,turkmen,,Avlonya
c_valona,c_valona_adj_turkmen,,Avlonyan
c_valona,tuscan,,Valona
c_valona,c_valona_adj_tuscan,,Valonian
c_valona,venetian,,Valona
c_valona,c_valona_adj_venetian,,Valonian
b_kanina,b_kanina,,Kanina
b_kanina,b_kanina_adj,,
b_kanina,arberian,,Kaninë
b_valona,b_valona,,Aulona
b_valona,b_valona_adj,,
b_valona,arberian,,Vlorë
b_valona,central_italian,,Valona
b_valona,corsican,,Valona
b_valona,dalmatian,,Valona
b_valona,italian,,Valona
b_valona,ligurian,,Valona
b_valona,neapolitan,,Valona
b_valona,oghuz,,Avlonya
b_valona,pecheneg,,Avlonya
b_valona,sicilian,,Valona
b_valona,southern_italian,,Valona
b_valona,turkish,,Avlonya
b_valona,turkmen,,Avlonya
b_valona,tuscan,,Valona
b_valona,venetian,,Valona
b_himara,b_himara,,Khimara
b_himara,b_himara_adj,,
b_himara,arberian,,Himarë
b_himara,central_italian,,Himara
b_himara,corsican,,Himara
b_himara,dalmatian,,Himara
b_himara,italian,,Himara
b_himara,ligurian,,Himara
b_himara,neapolitan,,Himara
b_himara,sardinian,,Himara
b_himara,sicilian,,Himara
b_himara,southern_italian,,Himara
b_himara,tuscan,,Himara
b_himara,venetian,,Himara
b_sopot,b_sopot,,Sopotos
b_sopot,b_sopot_adj,,
b_sopot,arberian,,Borsh
d_epirus,d_epirus,,Nikopoleos
d_epirus,d_epirus_adj,,Nikopolean
d_epirus,central_italian,,Epirus
d_epirus,corsican,,Epirus
d_epirus,dalmatian,,Epirus
d_epirus,frankish,,Épire
d_epirus,italian,,Epirus
d_epirus,ligurian,,Epirus
d_epirus,neapolitan,,Epirus
d_epirus,norman,,Épire
d_epirus,oghuz,,Yanya
d_epirus,d_epirus_adj_oghuz,,Yanyan
d_epirus,sardinian,,Epirus
d_epirus,sicilian,,Epirus
d_epirus,southern_italian,,Epirus
d_epirus,turkish,,Yanya
d_epirus,d_epirus_adj_turkish,,Yanyan
d_epirus,turkmen,,Yanya
d_epirus,d_epirus_adj_turkmen,,Yanyan
d_epirus,tuscan,,Epirus
d_epirus,venetian,,Epirus
c_epeiros,PROV472,,Epeiros
c_epeiros,c_epeiros,,
c_epeiros,c_epeiros_adj,,Epirotian
